2,3,3,4,2,
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.3749999999999999
-0.3749999999999999
0.0
6.439293542825908e-20
-5.277112080648294e-18
-2.1740942379722127e-19
-0.14780007039998372
-0.1478000703999883
-2.1740942379722127e-19
-7.535416735038325e-18
-2.269517906938745e-18
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.36082934591967236
-0.36082934591967236
0.0
9.447997939560082e-20
6.288414233779349e-18
-6.138284325274412e-19
-0.1925724889040532
-0.192572488904066
-6.138284325274412e-19
-2.8264057760907233e-18
-9.846568005400514e-19
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.3608293459196825
-0.3608293459196825
0.0
9.403589018575076e-20
1.2993217612944363e-17
2.8563817977556025e-18
-0.19257248890405732
-0.19257248890406392
2.8563817977556025e-18
1.993516463016931e-18
-2.340905247422142e-19
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.3750000000000935
-0.3750000000000935
0.0
9.392486788328824e-20
-2.422129163903719e-17
4.08006961549745e-21
-0.14780007039998613
-0.1478000703999869
4.08006961549745e-21
-1.6341372699457679e-18
-4.1670000783256e-18
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.3749999999999999
-0.3749999999999999
0.0
6.439293542825908e-20
-5.277112080648294e-18
-2.1740942379722127e-19
-0.14780007039998372
-0.1478000703999883
-2.1740942379722127e-19
-7.535416735038325e-18
-2.269517906938745e-18
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.36082934591967236
-0.36082934591967236
0.0
9.303668946358812e-20
1.768363233622949e-18
7.34412530789541e-19
-0.19257248890405332
-0.192572488904066
7.34412530789541e-19
-1.5175638523601263e-18
-9.2647556293457e-18
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.36082934591968246
-0.36082934591968246
0.0
9.22595333463505e-20
2.8772539906185555e-18
-2.9726221484338567e-18
-0.1925724889040572
-0.19257248890406384
-2.9726221484338567e-18
-8.01581023779363e-19
-4.328704061862254e-18
0.0
-1.0
-1.0
0.0
0.0
0.0
0.0
-0.3750000000000935
-0.3750000000000935
0.0
4.721500967974634e-18
4.796385510985601e-18
-1.691258244562732e-18
-0.1478000704000028
-0.1478000704000038
-1.691258244562732e-18
-4.163336342344337e-20
-1.056266185628374e-18
